,subject,verb,object
19445,everyone,wants,"[to, know, what, percentage, of, people, cheat]"
19446,i,asked,[question]
19447,definition,keeps,"[expanding, :, sexting, ,, watching, porn, ,, staying, secretly, active, on, dating, apps]"
19448,what,constitutes,[infidelity]
19449,we,walking,[contradictions]
19450,we,do,[what]
19451,we,having,[one]
19452,it,brings,[elements]
19453,you,imagine,"[that, giving]"
19454,infidelity,threatened,[security]
19455,infidelity,threatens,[security]
19456,we,used,"[to, turn, to, adultery]"
19457,we,sought,[love]
19458,we,seek,[love]
19459,adultery,destroys,[it]
19460,we,have,[ideal]
19461,we,turn,"[to, be, my, greatest, lover, ,, my, best, friend, ,, the, best, parent, ,, my, trusted, confidant, ,, my, emotional, companion, ,, my, intellectual, equal]"
19462,infidelity,tells,[me]
19463,infidelity,shatters,[ambition]
19464,it,threatens,[sense]
19465,i,knew,[life]
19466,i,question,[everything]
19467,i,trust,[you]
19468,i,trust,[anyone]
19469,heather,telling,[me]
19470,nick,left,"[to, see, you]"
19471,heather,playing,"[to, see, you]"
19472,she,sees,[message]
19473,nick,wait,"[to, see, you]"
19474,we,saw,[other]
19475,message,wait,"[to, hold, you, in, my, arms]"
19476,heather,realizes,[these]
19477,she,tells,[me]
19478,father,had,[affairs]
19479,she,found,[receipt]
19480,she,goes,[digging]
19481,she,finds,[hundreds]
19482,photos,exchanged,"[digging, hundreds]"
19483,desires,expressed,"[digging, hundreds]"
19484,we,have,[paradox]
19485,we,have,[desires]
19486,we,entitled,"[to, pursue, our, desires]"
19487,i,deserve,"[to, be, happy]"
19488,we,used,"[to, divorce]"
19489,divorce,carried,[shame]
19490,they,judge,[her]
19491,she,gets,[advice]
19492,she,leave,[him]
19493,we,have,[affairs]
19494,you,have,[everything]
19495,that,inoculate,[us]
19496,passion,has,"[finite, shelf, life]"
19497,relationship,provide,[that]
19498,they,find,[themselves]
19499,they,cross,[line]
19500,you,find,"[longing, yearning, wish, attempt]"
19501,i,thinking,"[husband, to, hurt, the, man]"
19502,i,loves,[husband]
19503,i,want,"[to, hurt, the, man]"
19504,she,tells,[me]
19505,who,removed,[tree]
19506,she,had,[that]
19507,we,seek,[gaze]
19508,people,tell,[me]
19509,who,have,[affairs]
19510,they,tell,"[stories, friend, news]"
19511,they,raise,[questions]
19512,i,feel,[thing]
19513,it,led,[me]
19514,that,propel,[people]
19515,you,think,[what]
19516,structure,keeps,"[you, wanting]"
19517,you,have,[which]
19518,we,have,[freedom]
19519,we,seem,"[to, be, lured, by, the, power, of, the, forbidden]"
19520,we,do,[that]
19521,we,supposed,"[which, to, do]"
19522,we,want,"[what, to]"
19523,i,told,[few]
19524,they,bring,"[tenth, imagination, verve]"
19525,they,put,[that]
19526,they,need,"[to, see, me]"
19527,others,jolt,[us]
19528,who,experienced,[affairs]
19529,i,want,[more]
19530,who,did,[it]
19531,they,get,"[to, claim, more]"
19532,they,have,"[to, uphold, the, status, quo, that, may, not, have, been, working, for, them, that, well, ,, either]"
19533,lot,have,[depths]
19534,they,had,[that]
19535,something,rekindle,[desire]
19536,something,make,[way]
19537,couples,do,[that]
19538,perpetrator,acknowledges,[wrongdoing]
19539,who,had,[affair]
19540,who,have,[affairs]
19541,he,needs,"[to, hold, vigil, for, the, relationship]"
19542,he,needs,[protector]
19543,he,relieve,"[to, restore, trust]"
19544,he,begins,"[to, restore, trust]"
19545,that,bring,[sense]
19546,that,give,"[joy, meaning, identity]"
19547,you,do,[it]
19548,that,inflict,[pain]
19549,that,keep,[you]
19550,i,call,[what]
19551,that,mine,"[meaning, motives]"
19552,affair,mean,[what]
19553,you,do,[that]
19554,you,value,[that]
19555,affair,redefine,[relationship]
19556,couple,determine,[relationship]
19557,they,yield,[answers]
19558,we,betray,[partner]
19559,you,thinking,[what]
19560,she,has,[accent]
19561,i,asked,[question]
19562,i,recommend,[it]
19563,you,have,[affair]
19564,you,have,[cancer]
19565,illness,yielded,[perspective]
19566,i,asked,[that]
19567,i,look,"[what, what]"
19568,it,did,[what]
19569,it,meant,[what]
19570,i,tell,[this]
19571,most,going,"[to, have, two, or, three, relationships, or, marriages]"
19572,some,going,"[to, do, it, with, the, same, person]"
19573,you,like,"[to, create, a, second, one, together]"
19574,sun,has,[planets]
19575,stars,have,[planets]
19576,they,do,[planets]
19577,astronomers,found,[thousands]
19578,star,has,[planet]
19579,that,faced,[humankind]
19580,life,originate,[planet]
19581,life,populate,[planet]
19582,i,think,[one]
19583,you,do,[math]
19584,we,have,[evidence]
19585,we,see,[map]
19586,you,see,"[planets, spacecraft]"
19587,that,orbiting,[sun]
19588,we,imagine,"[going, to, the, west, coast, of, north, america, ,, and, looking, out, at, the, night, sky]"
19589,we,see,[what]
19590,we,have,[thousands]
19591,we,know,[much]
19592,we,know,[size]
19593,conception,zooming,[you]
19594,conception,showing,[you]
19595,people,have,[notion]
19596,we,work,[data]
19597,we,get,[data]
19598,i,have,[way]
19599,we,thinking,[that]
19600,kepler-186f,orbits,[star]
19601,we,speculating,[star]
19602,it,has,[pigments]
19603,shadow,has,[company]
19604,that,orbit,[stars]
19605,we,visit,[one]
19606,you,see,[sunsets]
19607,you,have,[shadows]
19608,fiction,got,[things]
19609,i,have,[couple]
19610,we,visit,[any]
19611,we,melt,[any]
19612,we,know,"[mass, size]"
19613,it,has,[density]
19614,we,know,[anything]
19615,it,have,"[steam, atmosphere]"
19616,we,want,"[to, find, the, planets, that, are, goldilocks, planets]"
19617,we,call,[them]
19618,we,have,"[greenhouse, effect]"
19619,we,have,"[to, be, able, to, assess, the, greenhouse, gases, on, other, planets]"
19620,fiction,got,[things]
19621,enterprise,had,"[to, travel, vast, distances, at, incredible, speeds, to, orbit, other, planets]"
19622,spock,analyze,[atmosphere]
19623,we,need,"[to, travel, at, warp, speeds, to, see, other, planet, atmospheres]"
19624,i,want,"[to, dissuade, any, budding, engineers, from, figuring, out, how, to, do, that]"
19625,they,installed,[camera]
19626,we,have,[technology]
19627,i,wanted,"[to, try, to, explain, to, you, how, we, study, exoplanet, atmospheres]"
19628,we,study,"[exoplanet, atmospheres]"
19629,you,imagine,[rainbow]
19630,you,see,[lines]
19631,astronomers,studied,[objects]
19632,molecule,has,[set]
19633,we,study,"[exoplanet, atmospheres]"
19634,i,started,"[working, on, exoplanet]"
19635,people,told,[me]
19636,we,observe,[them]
19637,earth,has,[oxygen]
19638,i,told,[you]
19639,we,find,[earths]
19640,i,have,[theory]
19641,it,reminds,"[me, that]"
19642,i,receive,"[email, emails]"
19643,i,had,[theory]
19644,i,emailed,"[nobel, laureate]"
19645,he,said,"[nobel, laureate]"
19646,i,brought,"[biochemistry, friends]"
19647,we,went,"[biochemistry, friends]"
19648,life,produces,[molecules]
19649,they,exist,[ozone]
19650,life,produces,[ozone]
19651,we,go,[theory]
19652,he,shot,[theory]
19653,he,found,[example]
19654,we,found,[something]
19655,life,produces,[types]
19656,we,doing,[what]
19657,now,trying,"[to, figure, out, on, which, types, of, exoplanets, ,, which, gases, could, be, attributed, to, life, .]"
19658,it,comes,[time]
19659,we,find,[gases]
19660,they,produced,[aliens]
19661,we,going,"[to, find, these, planets]"
19662,we,open,[gateway]
19663,we,find,[hundreds]
19664,we,have,[shot]
19665,i,finished,"[leading, a, two, -, year, project, in, this, very, special, phase, of, a, concept, we, call, the, starshade]"
19666,we,call,[starshade]
19667,it,blocks,[light]
19668,telescope,see,[planets]
19669,members,holding,[part]
19670,this,has,[petals]
19671,they,have,"[to, deploy, to, millimeters]"
19672,structure,have,"[to, fly, tens, of, thousands, of, kilometers, away, from, the, telescope]"
19673,it,has,"[to, be, a, very, special, shape, ,]"
19674,truss,has,[heritage]
19675,we,try,"[to, think, of, all, the, crazy, gases, that, might, be, out, there]"
19676,we,build,"[space, telescopes]"
19677,we,going,"[what, to, find]"
19678,we,find,[image]
19679,light,scattered,[light]
19680,they,are,"[space, telescopes]"
19681,they,build,"[space, telescopes]"
19682,we,trying,"[that, to, build]"
19683,i,pause,"[to, think, about, my, professional, struggle, and, huge, ambition]"
19684,i,devoting,[rest]
19685,we,have,[capability]
19686,capability,estimate,"[surface, temperature]"
19687,we,look,"[greenhouse, gases]"
19688,we,assess,"[greenhouse, gases]"
19689,we,making,"[kind, of]"
19690,who,found,[worlds]
19691,i,give,[you]
19692,we,expect,[what]
19693,we,call,[what]
19694,we,going,"[what, to, do]"
19695,we,going,"[to, look, at, a, special, kind, of, planet, called, transient, exoplanets]"
19696,i,going,"[to, ask, you, one, follow, -, up, question, ,, too, ,, sara, ,, as, the, generalist]"
19697,i,struck,[notion]
19698,you,began,"[thinking, about, exoplanets]"
19699,they,existed,[that]
19700,it,take,[what]
19701,we,supposed,"[to, be, skeptical]"
19702,person,saying,[what]
19703,saying,makes,[sense]
19704,you,seen,[it]
19705,you,have,[curiosity]
19706,people,say,[what]
19707,i,love,[that]
19708,i,take,[what]
19709,one,gets,[returns]
19710,twain,meant,[it]
19711,we,infer,[existence]
19712,we,try,"[to, say, something, about, the, fundamental, mechanisms, of, human, cognition]"
19713,i,spent,[decade]
19714,which,put,[spin]
19715,i,going,"[to, give, you, just, two, examples, today]"
19716,i,going,"[to, talk, about, work, in, my, lab]"
19717,we,poll,[fraction]
19718,we,predict,[outcome]
19719,we,see,[drugs]
19720,we,bring,[drugs]
19721,we,poll,[voters]
19722,we,say,"[voters, men]"
19723,we,include,[men]
19724,scientists,care,[what]
19725,that,have,[what]
19726,babies,have,"[to, generalize, from, small, samples, of, data, all, the, time]"
19727,they,see,"[rubber, ducks]"
19728,they,develop,[expectations]
19729,they,going,"[to, extend, to, rubber, ducks, and, balls, for, the, rest, of, their, lives]"
19730,kinds,have,"[to, make, about, ducks, and, balls]"
19731,they,have,"[to, make, about, almost, everything, :, shoes, and, ships, and, sealing, wax, and, cabbages, and, kings]"
19732,i,going,"[to, show, you, two, movies, ,, one, from, each, of, two, conditions, of, an, experiment]"
19733,you,going,"[to, see, just, two, movies]"
19734,you,going,"[to, see, just, two, babies]"
19735,babies,differ,"[to, show, you, two, movies, ,, one, from, each, of, two, conditions, of, an, experiment, to, see, just, two, babies]"
19736,you,going,"[to, see, represent, average, group, differences, in, babies, ', behavior, across, conditions]"
19737,you,going,"[to, see, a, baby, doing, maybe, just, exactly, what, you, might, expect, a, baby, to, do]"
19738,baby,do,[what]
19739,we,make,"[to, see, a, baby, doing, maybe, just, exactly, what, you, might, expect, a, baby, to, do]"
19740,you,pay,"[what, attention]"
19741,babies,going,"[to, observe]"
19742,we,going,"[to, show, babies, a, box, of, blue, and, yellow, balls]"
19743,student,going,"[to, pull, three, blue, balls, in, a, row, out, of, this, box]"
19744,she,pulls,[balls]
19745,she,going,"[to, squeeze, them]"
19746,balls,going,"[to, squeak]"
19747,you,do,[that]
19748,you,reach,[things]
19749,you,pull,[things]
19750,balls,have,[sticks]
19751,babies,do,[things]
19752,they,wanted,[to]
19753,they,pound,[them]
19754,they,whack,[them]
19755,baby,does,[what]
19756,gweon,see,[this]
19757,you,see,"[ball, squeaks, that]"
19758,schulz,told,[you]
19759,video,see,[one]
19760,i,have,"[to, talk]"
19761,babies,generalize,[properties]
19762,we,known,[things]
19763,we,show,"[babies, thing]"
19764,we,ensure,[balls]
19765,we,have,[compartment]
19766,we,pull,[balls]
19767,we,going,"[to, show, babies, three, blue, balls, pulled, out, of, a, box, of, mostly, yellow, balls, ,, and, guess, what]"
19768,you,draw,[balls]
19769,hyowon,sampling,[balls]
19770,baby,does,[what]
19771,video,see,[this]
19772,squeaks,see,[toy]
19773,babies,do,[things]
19774,me,show,[results]
19775,you,see,[percentage]
19776,who,squeezed,[ball]
19777,you,pulled,[ball]
19778,you,pull,[balls]
19779,you,randomly,"[sample, just, one, blue, ball]"
19780,you,reach,[something]
19781,you,pull,[something]
19782,babies,going,"[to, see, much, less, evidence, for, squeaking]"
19783,babies,squeeze,[more]
19784,we,found,[what]
19785,babies,care,[this]
19786,they,use,[this]
19787,me,show,[example]
19788,he,like,"[to, make, this, toy, go]"
19789,i,show,[clip]
19790,he,doing,[something]
19791,we,going,"[to, give, babies, just, a, tiny, bit, of, statistical, data, supporting, one, hypothesis, over, the, other]"
19792,we,going,"[to, see, if, babies, can, use, that, to, make, different, decisions, about, what, to, do]"
19793,babies,use,[that]
19794,hyowon,going,"[to, try, to, make, the, toy, go, and, succeed]"
19795,i,going,"[to, try, twice, and, fail, both, times]"
19796,hyowon,going,"[to, try, again, and, succeed]"
19797,this,sums,[relationship]
19798,it,provides,[bit]
19799,baby,gets,[toy]
19800,he,going,"[to, have, a, choice]"
19801,he,go,"[toy, person, to, be, another, toy, at, the, end, of, that, cloth, cloth, toy]"
19802,he,hand,[toy]
19803,he,change,[person]
19804,he,going,"[to, be, another, toy, at, the, end, of, that, cloth]"
19805,he,pull,[cloth]
19806,he,change,[toy]
19807,baby,does,[what]
19808,i,going,"[to, try, again]"
19809,i,going,"[to, put, this, one, over, here]"
19810,i,going,"[to, give, this, one, to, you]"
19811,babies,love,[mommies]
19812,babies,give,[toys]
19813,we,change,[data]
19814,babies,going,"[to, see, the, toy, work, and, fail, in, exactly, the, same, order]"
19815,we,changing,[distribution]
19816,hyowon,going,"[to, succeed, once, and, fail, once]"
19817,this,suggests,"[to, succeed, once, and, fail, once]"
19818,who,tries,[toy]
19819,baby,going,"[to, have, a, choice]"
19820,she,change,[person]
19821,she,going,"[to, be, another, toy, at, the, end, of, the, cloth]"
19822,she,does,[what]
19823,me,try,[time]
19824,i,going,"[to, put, this, one, over, here]"
19825,i,going,"[to, give, this, one, to, you]"
19826,me,show,[results]
19827,you,see,[distribution]
19828,you,see,[distribution]
19829,babies,use,[bit]
19830,i,shown,"[laboratory, experiments]"
19831,that,make,[points]
19832,ability,underlies,[learning]
19833,we,do,[that]
19834,they,learn,[relationships]
19835,they,learn,[words]
19836,i,want,"[to, close, with, just, two, points]"
19837,you,following,[world]
19838,it,tackles,[problems]
19839,we,going,"[to, know, so, much, about, brains, and, have, so, much, access, to, big, data, ,, because, left, to, our, own, devices]"
19840,we,take,[shortcuts]
19841,we,make,[mistakes]
19842,we,get,"[shortcuts, mistakes]"
19843,i,think,[lot]
19844,they,have,[lot]
19845,it,means,"[what, to, be, human]"
19846,i,want,[lot]
19847,i,told,[story]
19848,minds,perform,[that]
19849,minds,generate,"[research, discovery]"
19850,minds,generate,"[art, literature, poetry, theater]"
19851,minds,take,[care]
19852,we,heal,[them]
19853,we,going,"[to, see, technological, innovations, beyond, anything, i, can, even, envision]"
19854,we,invest,[ways]
19855,i,have,[question]
19856,who,design,[experiment]
19857,i,seen,[that]
19858,i,believe,"[that, experiments]"
19859,people,done,[experiments]
19860,it,has,"[to, be, that, powerful]"
19861,it,has,"[to, be, much, more, powerful, than, anything, i, showed, you]"
19862,i,showed,[you]
19863,they,figuring,[world]
19864,i,understand,[you]
19865,you,know,[them]
19866,you,know,[them]
19867,people,thinking,[what]
19868,you,navigate,[space]
19869,you,know,[relationships]
19870,you,do,[this]
19871,we,see,[it]
19872,who,have,[view]
19873,who,dispute,[statement]
19874,child,do,[what]
19875,machines,have,[much]
19876,you,have,"[learning, folks]"
19877,we,have,[computers]
19878,they,do,[things]
19879,minds,do,[something]
19880,i,think,[something]
19881,i,visited,"[north, korea]"
19882,university,founded,[christians]
19883,regime,shut,[universities]
19884,regime,sent,[students]
19885,citizen,wears,[badge]
19886,students,allowed,"[to, leave, the, campus, ,, or, communicate, with, their, parents]"
19887,plans,had,"[to, meet, the, approval, of, north, korean, staff]"
19888,we,allowed,"[to, discuss, the, outside, world]"
19889,they,know,[existence]
19890,none,meant,[thing]
19891,i,tell,[them]
19892,we,played,"[truth, lie]"
19893,volunteer,write,[sentence]
19894,students,had,"[to, guess, whether, it, was, a, truth, or, a, lie]"
19895,i,visited,[china]
19896,everyone,shouted,[lie]
19897,korean,allowed,"[to, leave, the, country]"
19898,country,requires,"[travel, pass]"
19899,game,reveal,[truth]
19900,they,cloned,[rabbit]
19901,it,took,[while]
19902,they,lie,"[lies, them]"
19903,they,taught,[lies]
