,term,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
17330,superorganisms,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
17331,superposition,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
17332,superpower,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,2
17333,superpowers,0,0,0,0,0,0,2,0,2,4,0,1,0,2,2,1
17334,supersonic,0,0,0,0,2,3,0,0,0,0,0,1,0,1,0,0
17335,superstar,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
17336,superstition,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
17337,superstitions,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17338,superstitious,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17339,superstring,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
17340,supervising,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17341,supervision,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
17342,supervisor,0,0,0,0,0,0,0,1,0,1,0,2,1,2,1,2
17343,supper,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17344,supplement,0,0,0,0,0,1,0,0,0,4,0,1,2,0,0,1
17345,supplements,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
17346,supplied,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
17347,suppliers,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0
17348,supplies,0,1,3,2,1,5,5,0,0,1,0,5,0,3,0,2
17349,supply,4,1,11,8,0,10,7,6,22,7,1,5,3,7,6,10
17350,supplying,0,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0
17351,supported,1,1,2,2,1,5,0,4,1,3,0,3,3,5,1,3
17352,supporter,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
17353,supporters,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2
17354,supporting,1,0,0,1,0,4,2,0,3,1,2,2,2,4,3,5
17355,supportive,2,0,1,0,0,0,0,1,1,2,0,0,0,2,2,2
17356,supports,1,1,0,0,1,1,0,2,0,0,0,1,2,0,1,1
17357,supposedly,0,1,1,0,2,1,0,1,0,1,0,1,0,0,0,2
17358,suppress,0,0,0,0,2,0,2,1,1,2,0,1,0,1,0,0
17359,suppressed,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
17360,suppressing,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
17361,suppression,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17362,supreme,0,0,2,3,4,3,0,0,5,1,0,2,4,2,5,0
17363,surely,2,3,0,2,1,6,3,0,2,5,9,4,7,4,3,1
17364,surest,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17365,surf,1,1,0,0,1,1,1,1,0,0,0,1,1,6,1,0
17366,surfaces,6,2,6,9,3,1,0,6,3,2,2,0,2,5,1,3
17367,surfed,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
17368,surfers,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
17369,surfing,1,1,1,0,0,3,2,0,0,1,0,0,1,0,1,0
17370,surge,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2
17371,surgeon,1,3,2,0,0,5,0,9,2,3,3,1,0,0,0,5
17372,surgeons,0,3,0,0,0,0,1,12,2,0,1,2,1,1,1,0
17373,surgeries,0,2,0,0,0,0,1,8,0,3,0,0,0,1,1,1
17374,surgery,1,4,6,0,2,4,3,26,5,13,10,8,7,4,3,3
17375,surgical,0,1,0,0,2,0,0,11,0,0,3,0,0,1,0,3
17376,surging,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
17377,surmised,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17378,surpass,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17379,surpassed,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2
17380,surpasses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17381,surpassing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
17382,surplus,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0
17383,surprises,1,0,0,0,3,2,0,0,1,1,2,0,1,1,0,0
17384,surprisingly,1,1,4,3,1,0,4,2,6,3,0,5,2,2,4,4
17385,surreal,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
17386,surrender,1,0,1,0,2,0,2,0,0,0,1,0,1,1,5,1
17387,surrendered,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
17388,surrendering,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
17389,surround,1,0,2,0,3,1,2,1,0,0,1,0,3,3,1,1
17390,surrounded,2,0,4,1,2,2,6,2,1,4,1,2,10,2,4,8
17391,surrounding,1,1,1,0,0,0,2,2,1,1,0,0,2,1,3,4
17392,surroundings,1,2,0,0,0,3,1,0,0,2,0,2,1,1,0,0
17393,surrounds,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
17394,surveillance,0,3,0,0,6,0,0,0,1,0,0,0,8,19,4,0
17395,surveilled,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
17396,survey,5,0,4,2,2,1,1,4,7,1,0,1,7,3,4,5
17397,surveyed,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
17398,surveying,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
17399,surveys,0,0,2,0,1,0,0,0,0,0,0,0,1,1,1,2
17400,survival,0,0,2,5,7,10,8,4,14,5,4,8,9,6,4,9
17401,survives,0,0,0,0,1,3,2,0,0,0,0,1,2,0,1,0
17402,surviving,2,1,0,1,0,4,4,0,1,2,1,2,2,0,2,3
17403,survivor,0,0,0,0,0,1,0,0,1,0,1,2,1,2,2,0
17404,survivors,0,1,0,1,0,0,4,2,0,0,0,2,2,10,5,6
17405,susan,0,0,3,0,0,2,2,1,1,0,0,3,0,0,2,3
17406,susceptible,0,4,0,0,1,0,0,1,0,0,1,0,3,1,3,4
17407,sushi,0,1,0,0,1,5,0,4,0,1,0,0,0,0,0,2
17408,susie,0,0,14,0,0,0,0,0,0,0,0,0,0,2,0,1
17409,suspect,3,4,1,0,3,2,1,1,5,1,1,2,1,2,1,1
17410,suspected,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
17411,suspects,0,0,0,0,0,0,1,0,3,0,1,0,0,1,2,1
17412,suspend,0,0,0,0,0,0,0,0,3,1,1,0,3,0,0,0
17413,suspended,0,2,1,0,0,1,3,2,19,1,0,0,0,1,0,0
17414,suspending,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17415,suspense,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
17416,suspension,1,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0
17417,suspicion,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0
17418,suspicions,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
17419,suspicious,0,0,0,0,2,2,0,1,2,0,1,1,1,0,1,2
17420,sustain,0,1,0,1,2,4,0,5,2,2,1,2,2,1,1,0
17421,sustainability,0,0,0,12,3,7,1,13,4,1,0,8,0,2,2,3
17422,sustainable,6,3,0,3,11,3,1,8,16,7,3,17,4,4,11,22
17423,sustainably,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
17424,sustained,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0
17425,sustaining,0,1,0,1,3,1,0,0,3,0,0,0,0,1,0,1
17426,sustains,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17427,sustenance,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17428,suture,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
17429,suv,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17430,suzanne,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0
17431,svalbard,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3
17432,sw,1,0,0,0,46,0,0,0,1,0,0,0,0,0,0,47
17433,swab,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
17434,swahili,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
17435,swallow,0,0,0,0,0,1,0,1,0,0,1,0,3,1,0,0
17436,swallowed,0,0,0,1,0,1,0,0,1,1,3,0,2,1,0,0
17437,swallowing,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,1
17438,swallows,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
17439,swam,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1
17440,swamp,0,0,0,4,0,0,2,1,0,0,0,0,0,1,0,1
17441,swamps,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1
17442,swans,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17443,swap,0,0,6,0,0,1,0,4,1,0,0,0,1,0,0,0
17444,swapped,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
17445,swapping,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
17446,swarm,0,0,4,3,2,1,0,1,0,0,0,0,4,1,1,0
17447,swarms,1,0,2,0,2,1,0,0,0,1,0,0,2,0,1,0
17448,swartz,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
17449,swat,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
17450,swaths,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
17451,swayed,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
17452,swaying,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17453,sways,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17454,swear,0,1,0,1,1,1,2,0,1,2,0,0,0,0,2,0
17455,swearing,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0
17456,sweat,2,0,0,0,1,2,0,2,0,2,2,0,3,1,4,2
17457,sweater,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
17458,sweating,0,0,0,0,0,4,1,0,1,1,0,1,0,1,3,0
17459,sweatpants,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
17460,sweats,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17461,sweatshirt,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0
17462,sweaty,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17463,sweden,1,0,0,2,0,13,1,1,3,3,0,0,1,2,0,3
17464,swedish,1,0,0,0,5,1,0,1,0,1,1,0,0,0,1,3
17465,sweep,1,0,0,0,1,1,2,2,0,0,0,0,2,0,0,0
17466,sweeping,0,0,0,1,0,0,1,0,1,2,0,0,0,4,1,0
17467,sweetest,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0
17468,sweetheart,0,0,0,0,2,1,1,2,0,1,0,0,0,3,0,0
17469,sweetie,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
17470,sweetness,0,0,4,0,0,1,0,3,0,0,0,0,1,0,0,1
17471,swell,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17472,swelling,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
17473,swells,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
17474,sweltering,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
17475,swept,0,1,0,2,1,0,2,1,0,1,0,0,0,4,1,1
17476,swiftly,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0
17477,swim,3,2,0,5,1,1,2,3,0,2,1,1,8,1,2,2
17478,swimmer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
17479,swimmers,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17480,swimming,0,3,1,3,2,2,2,2,3,4,0,0,5,3,2,1
17481,swims,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
17482,swing,0,1,2,2,2,0,1,2,0,2,2,1,5,0,4,0
17483,swinging,1,2,0,0,0,0,0,0,1,0,0,0,3,0,1,1
17484,swings,0,0,0,0,1,0,0,3,0,0,0,0,0,0,2,0
17485,swipe,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17486,swirl,0,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0
17487,swirling,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,0
17488,swiss,0,1,1,0,3,5,0,1,1,3,0,2,1,0,1,1
17489,switched,0,1,1,0,4,2,0,1,0,1,3,1,0,3,1,5
17490,switches,4,0,1,0,2,0,3,0,2,0,0,2,2,0,1,2
17491,switching,0,0,0,3,1,0,1,1,0,0,1,2,0,0,0,0
17492,switzerland,0,2,1,1,4,0,3,4,0,1,2,0,0,1,2,2
17493,swivel,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
17494,swollen,0,0,0,1,1,1,1,0,0,0,0,0,0,3,0,0
17495,swoop,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
17496,sword,0,0,0,1,0,4,0,0,0,1,0,0,0,1,1,0
17497,swordfish,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
17498,swords,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17499,swore,0,0,0,0,0,2,0,0,0,1,2,0,0,1,1,0
17500,swung,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
17501,sydney,1,0,0,0,0,1,0,1,0,0,1,3,0,2,0,0
17502,syllable,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17503,syllables,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17504,syllabus,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0
17505,sylvia,0,0,0,0,0,14,0,0,0,2,0,1,1,0,0,0
17506,symbiosis,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0
17507,symbiotic,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
17508,symbiotically,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17509,symbol,1,4,2,0,7,3,1,1,0,8,3,7,6,7,6,1
17510,symbolic,0,0,0,1,0,2,1,4,1,2,0,1,0,2,0,1
17511,symbolically,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17512,symbolism,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,1
17513,symbolized,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17514,symbolizes,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0
17515,symbols,0,1,1,1,1,2,3,0,1,15,0,5,7,2,2,3
17516,symmetric,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,0
17517,symmetrical,0,2,0,1,1,1,1,0,1,1,0,2,2,0,0,0
17518,symmetries,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
17519,symmetry,1,0,0,14,1,11,7,0,1,1,0,0,3,3,0,0
17520,sympathetic,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
17521,sympathize,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0
17522,sympathy,0,0,0,1,0,0,0,1,0,3,1,0,1,0,0,0
17523,symphonies,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
17524,symphony,0,2,2,0,0,0,3,2,4,1,9,1,0,1,2,5
17525,symposium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17526,symptom,0,1,1,0,2,0,0,0,0,6,2,2,1,2,0,0
17527,symptomatic,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3
17528,symptoms,0,0,1,7,3,3,0,0,1,2,1,1,3,2,1,7
17529,synagogue,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17530,synagogues,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
17531,synapse,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
17532,synapses,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,9
17533,sync,1,0,7,0,0,0,0,0,0,2,1,0,3,0,1,0
17534,synchronization,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17535,synchronize,0,0,6,0,0,0,0,0,0,0,0,2,0,2,0,0
17536,synchronized,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0
17537,synchronizing,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17538,synchrony,1,1,8,0,0,0,1,1,0,1,0,1,1,0,0,0
17539,syndrome,0,0,1,0,0,7,1,6,1,1,0,0,0,3,0,0
17540,syndromes,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17541,synergy,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
17542,synesthesia,0,0,0,0,0,14,0,2,0,1,1,0,0,0,0,0
17543,synesthetic,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
17544,synonymous,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
17545,syntax,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
17546,synthesis,0,0,3,1,0,2,1,1,0,0,0,0,0,1,0,1
17547,synthesize,0,0,4,1,0,0,3,0,1,3,1,1,0,0,0,0
17548,synthesized,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0
17549,synthesizer,2,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0
17550,synthesizers,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0
17551,synthesizing,0,2,3,0,0,0,2,0,0,0,0,3,0,1,0,0
17552,synthetic,1,2,6,4,0,1,5,2,1,1,2,4,14,6,1,0
17553,synthetically,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17554,syphilis,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
17555,syria,0,0,0,0,0,0,0,1,0,0,2,0,4,7,10,7
17556,syrian,0,0,0,0,2,0,0,0,0,0,0,0,2,1,6,2
17557,syringes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17558,systematic,0,0,0,0,1,1,0,2,1,0,1,0,4,1,1,0
17559,systematically,0,0,0,0,0,0,1,1,1,3,0,0,1,1,0,0
17560,systemic,0,0,0,0,1,0,1,0,0,1,0,1,0,0,7,1
17561,são,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
17562,ta,0,0,0,0,0,1,0,1,5,0,0,0,0,4,0,4
17563,tab,0,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0
17564,tabin,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17565,tablecloth,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
17566,tables,1,1,0,0,1,7,4,0,0,0,0,3,1,0,0,2
17567,tablet,0,1,0,0,0,1,2,0,0,1,0,0,0,5,1,2
17568,tabletop,0,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0
17569,tabletops,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17570,tablets,0,0,0,0,0,1,0,1,0,1,0,1,2,1,2,0
17571,tabloid,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17572,taboo,2,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0
17573,tack,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
17574,tacked,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17575,tackle,0,4,0,0,0,1,1,3,3,2,0,3,1,2,6,0
17576,tackled,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1
17577,tackles,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
17578,tackling,0,0,0,0,0,1,0,0,1,2,2,0,0,2,3,3
17579,taco,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17580,tacoma,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
17581,tactic,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2
17582,tactical,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17583,tactics,1,0,0,0,0,0,0,1,1,3,1,0,4,0,1,4
17584,tactile,1,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0
17585,tadpoles,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0
17586,tag,0,12,0,0,1,3,0,1,0,4,0,1,1,3,3,1
17587,tagged,0,5,0,0,1,1,0,0,0,1,0,0,0,0,3,1
17588,tagging,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0
17589,tags,2,2,0,0,2,0,0,1,0,4,0,1,1,0,3,0
17590,tahiti,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
17591,tahrir,0,0,0,0,1,0,0,0,0,6,1,2,0,0,0,0
17592,tail,3,3,3,3,3,7,3,27,11,8,0,3,1,3,7,0
17593,tailed,0,0,0,0,0,0,1,1,1,0,0,7,0,0,0,0
17594,tailor,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
17595,tailored,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1
17596,tailoring,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17597,tailors,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17598,tails,1,1,0,0,1,0,0,5,2,3,0,0,1,2,0,0
17599,tainted,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
17600,tairona,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17601,taiwan,0,2,0,1,1,0,1,1,0,1,0,1,1,0,3,0
17602,takeaway,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
17603,takeoff,0,0,6,0,0,0,0,1,0,0,1,1,1,0,1,0
17604,taker,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17605,tale,0,1,2,0,2,3,2,0,0,0,2,2,2,3,0,1
17606,talent,2,1,2,0,4,4,2,3,4,2,0,4,3,3,7,4
17607,talented,0,0,1,0,1,0,2,2,0,0,3,2,3,0,3,3
17608,talents,0,1,0,0,2,0,1,1,7,0,2,0,1,0,2,2
17609,tales,0,0,2,0,0,2,2,0,0,0,2,1,1,0,0,0
17610,taliban,0,0,2,0,0,3,0,0,17,1,0,0,1,1,0,3
17611,talkative,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17612,talker,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
17613,tall,4,3,1,3,0,4,10,3,1,4,1,10,12,4,2,7
17614,taller,2,0,1,1,0,1,0,0,1,0,0,1,3,0,1,0
17615,tallest,0,0,0,0,0,0,4,1,4,0,0,1,0,0,0,1
17616,tally,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
17617,tame,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0
17618,tamiflu,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0
17619,tamil,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0
17620,tampa,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0
17621,tamper,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
17622,tan,0,0,0,0,0,2,4,1,0,0,2,0,0,1,0,0
17623,tandem,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17624,tang,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17625,tangible,0,0,0,0,1,1,0,4,13,2,1,2,1,1,1,3
17626,tangle,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
17627,tangled,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0
17628,tangles,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6
17629,tank,1,0,2,1,1,4,3,9,3,1,1,5,1,2,1,2
17630,tankers,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0
17631,tanks,1,0,1,2,0,1,0,1,0,1,1,1,1,2,0,0
17632,tantalizing,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
17633,tanzania,3,0,0,1,1,4,4,3,0,0,1,1,4,1,2,4
17634,tanzanian,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
17635,tap,2,0,1,1,4,2,1,5,0,5,0,4,3,1,3,7
17636,tape,5,6,0,6,4,2,9,2,2,7,3,2,1,3,1,3
17637,taped,0,1,0,0,0,3,0,0,0,1,2,1,0,2,0,0
17638,tapering,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17639,tapes,0,0,1,1,0,3,0,0,0,1,1,0,0,3,0,0
17640,tapestry,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0
17641,tapped,1,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0
17642,tapping,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1
17643,taps,0,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0
17644,tar,0,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0
17645,target,0,0,3,2,7,2,3,8,6,12,2,1,15,5,16,9
17646,targeted,0,0,1,1,0,0,0,2,0,2,1,1,2,3,2,3
17647,targeting,0,0,0,0,1,0,0,2,0,0,0,1,2,0,2,0
17648,targets,0,0,0,1,0,1,2,5,1,11,0,1,9,0,0,3
17649,tariffs,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17650,tarmac,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17651,tarot,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
17652,tarps,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
17653,tart,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
17654,tarter,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
17655,tasked,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
17656,tasking,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
17657,tasks,1,11,3,0,0,0,2,5,0,0,1,8,2,0,10,9
17658,tasmanian,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17659,taste,3,2,7,0,0,2,1,3,8,10,0,9,4,8,11,3
17660,tasted,0,0,1,0,1,0,0,1,4,0,1,0,1,1,1,2
17661,tastes,0,1,1,0,0,0,2,0,3,5,0,1,0,1,0,1
17662,tasting,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1
17663,tasty,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0
17664,tattered,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
17665,tattoo,1,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0
17666,tattooed,0,0,1,0,0,0,1,0,0,0,0,1,0,3,0,0
17667,tattoos,0,0,0,0,1,0,0,0,0,1,0,13,1,2,0,1
17668,tau,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17669,taunting,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
17670,taurus,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17671,tax,1,1,1,0,1,3,2,3,1,2,1,5,3,2,3,10
17672,taxation,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0
17673,taxed,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
17674,taxes,1,0,0,2,0,4,0,2,2,2,1,3,3,3,1,1
17675,taxi,0,0,0,1,0,1,2,0,0,3,1,0,1,1,4,2
17676,taxis,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
17677,taxonomic,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
17678,taxonomy,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0
17679,taxpayer,3,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0
17680,taxpayers,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
17681,taylor,2,0,0,1,0,0,2,1,0,1,3,0,3,4,0,0
17682,tb,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1
17683,tbl,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0
17684,tchaikovsky,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
