,subject,verb,object,TalkID
7509,company,generate,[data],80
7510,what,power,"[u.s, ., economy]",80
7511,you,lay,[side],80
7512,growth,mean,[what],80
7513,this,go,"[to, push, computers, to, have, to, grow, faster, than, they, 've, been, growing]",80
7514,that,need,"[to, go, faster, than, moore, 's, law]",80
7515,who,use,[it],80
7516,one,read,[it],80
7517,you,break,[this],80
7518,you,watch,[rise],80
7519,you,watch,[rise],80
7520,you,watch,[rise],80
7521,you,watch,[rise],80
7522,you,break,[it],80
7523,you,want,"[to, get, more, specific]",80
7524,you,want,"[to, know, where, life, is, happening]",80
7525,you,need,"[to, be, a, big, nation]",80
7526,you,move,[most],80
7527,you,produce,[wealth],80
7528,it,go,"[to, matter, if, you, 're, literate, in, life, code]",80
7529,you,keep,[eye],80
7530,who,speak,[life],80
7531,.,come,"[chocolates, cuckoo, clocks]",80
7532,got,beat,"[chocolates, cuckoo, clocks]",80
7533,people,move,[bits],80
7534,it,take,[people],80
7535,you,want,"[to, know, why, argentina, 's, crashing]",80
7536,it,get,[nothing],80
7537,it,get,[nothing],80
7538,you,take,"[league, economist]",80
7539,you,stick,[him],80
7540,he,crash,[country],80
7541,it,take,[indians],80
7542,china,use,"[to, be, 40, percent, of, the, global, economy, just, at, the, industrial, revolution]",80
7543,they,get,[change],80
7544,they,keep,"[treating, their, people, like, serfs]",80
7545,they,keep,[people],80
7546,they,foment,[businesses],80
7547,they,do,[ipos],80
7548,valley,power,[ics],80
7549,this,include,"[fusions, name, changes, changes]",80
7550,we,generate,[states],80
7551,people,take,[control],80
7552,kids,empower,"[to, build, great, empires]",80
7553,you,need,[lot],80
7554,i,go,"[to, talk, about, how, you, can, use, this, to, generate, a, lot, of, wealth]",80
7555,you,use,[this],80
7556,code,work,"[to, talk, about, how, you, can, use, this, to, generate, a, lot, of, wealth]",80
7557,i,go,"[to, stop, there]",80
7558,we,do,[it],80
7559,i,want,"[to, take, any, of, laurie, 's, time]",80
7560,i,make,[lots],14
7561,thing,try,"[to, find, a, way, of, making, the, computer, into, a, personal, mode, of, expression]",14
7562,software,impose,[that],14
7563,software,limit,[way],14
7564,computer,make,[more],14
7565,people,think,[what],14
7566,i,end,"[writing, software]",14
7567,chris,ask,[me],14
7568,i,go,"[to, take, just, this, time, —]",14
7569,chris,have,[moment],14
7570,we,get,[minute],14
7571,i,like,"[to, show, a, clip, from, a, most, recent, project]",14
7572,i,do,[performance],14
7573,we,repeat,[it],14
7574,we,use,"[vision, tracking, system]",14
7575,we,have,[wireless],14
7576,we,process,[sound],14
7577,they,do,[what],14
7578,this,take,[seconds],14
7579,he,make,[sound],14
7580,i,want,"[to, say, you, can]",14
7581,you,check,[work],14
7582,i,give,[stage],14
7583,i,see,[something],50
7584,i,go,"[to, have, a, great, time, here, in, my, two, weeks]",50
7585,i,see,[something],50
7586,i,go,"[to, be, miserable, ,, indeed]",50
7587,i,go,"[to, see]",50
7588,they,do,[what],50
7589,i,go,"[to, have, a, good, time, working, here]",50
7590,it,go,"[to, be, really, miserable, and, stressful]",50
7591,they,put,[one],50
7592,it,teach,[me],50
7593,superstition,get,[me],50
7594,i,have,[time],50
7595,i,have,[number],50
7596,that,take,[breath],50
7597,i,list,[them],50
7598,you,have,"[to, go, through, the, trouble, of, reading, them]",50
7599,i,read,[them],50
7600,i,look,[ones],50
7601,i,eliminate,[ones],50
7602,that,have,[nothing],50
7603,half,have,[something],50
7604,i,give,[example],50
7605,i,get,[walkman],50
7606,brother,have,"[yamaha, motorcycle]",50
7607,i,remember,[it],50
7608,they,section,[exhibit],50
7609,they,show,[things],50
7610,they,have,[apple],50
7611,they,show,[painting],50
7612,you,abstract,[image],50
7613,you,know,[room],50
7614,they,show,"[shunsho, paintings, ink]",50
7615,they,have,"[century, mandala]",50
7616,i,take,[what],50
7617,we,do,[it],50
7618,you,take,[it],50
7619,happy,get,[reputation],50
7620,you,want,"[to, do, something, with, the, subject]",50
7621,happy,do,[it],50
7622,designs,evoke,[happiness],50
7623,i,go,"[to, just, show, you, three, that, actually, did, this, for, me]",50
7624,that,do,[this],50
7625,who,call,[himself],50
7626,who,ride,"[york, subway, system]",50
7627,true,print,[version],50
7628,they,divide,"[subway, lines]",50
7629,they,add,[version],50
7630,it,take,"[you, while]",50
7631,this,say,[something],50
7632,it,say,[what],50
7633,he,supply,[everybody],50
7634,that,have,[ceiling],50
7635,you,see,[horizon],50
7636,i,show,[that],50
7637,he,take,[it],50
7638,he,go,[them],50
7639,he,put,[them],50
7640,people,go,[them],50
7641,people,fill,[them],50
7642,cd,sell,[units],50
7643,advance,take,[units],50
7644,everybody,involve,[wins],50
7645,jee,get,"[to, have, his, project]",50
7646,public,get,[environment],50
7647,public,get,[place],50
7648,advertisers,get,"[environment, place]",50
7649,i,do,[more],50
7650,i,like,[that],50
7651,i,like,"[that, to, be, doing]",50
7652,which,bring,[me],50
7653,i,like,[what],50
7654,i,find,[list],50
7655,that,contain,[things],50
7656,i,learn,[that],50
7657,we,want,"[to, do, six, spreads]",50
7658,i,pick,"[one, everything]",50
7659,i,learn,[that],50
7660,we,make,"[one, everything]",50
7661,company,ask,[us],50
7662,we,supply,[content],50
7663,i,pick,[one],50
7664,we,fly,"[designer, myself]",50
7665,we,photograph,[one],50
7666,we,do,[one],50
7667,we,go,"[to, talk, —, my, —, a, new, lecture, ,, just, for, ted, —]",78
7668,i,go,"[show, you, some, illusions, that, we, 've, created, for, ted]",78
7669,we,create,[that],78
7670,i,go,"[to, try, to, relate, this, to, happiness]",78
7671,what,give,"[happiness, happiness]",78
7672,i,equate,[which],78
7673,it,have,[twist],78
7674,you,expect,[that],78
7675,you,find,[experience],78
7676,you,expect,[what],78
7677,i,go,"[what, to, try, and, do, in, my, lecture]",78
7678,i,violate,[expectations],78
7679,i,go,"[to, try, to, do, it, in, a, pleasant, way, ,, in, a, very, primal, way]",78
7680,i,go,"[to, show, you, some, ways, that, we, can, violate, your, expectations]",78
7681,we,violate,[expectations],78
7682,i,want,"[to, show, you, the, particular, illusion, here]",78
7683,i,want,[you],78
7684,i,go,"[that, to, show, you]",78
7685,i,go,"[to, show, you, how, it, is, done]",78
7686,i,loop,[film],78
7687,you,get,[experience],78
7688,i,want,"[to, rotate]",78
7689,it,go,"[to, rotate]",78
7690,you,stop,[it],78
7691,you,undo,[it],78
7692,that,tell,[you],78
7693,we,go,"[to, do, it, again]",78
7694,you,stop,[it],78
7695,we,violate,[expectations],78
7696,lionel,do,[that],78
7697,i,like,[sort],78
7698,you,see,[what],78
7699,we,violate,[expectations],78
7700,we,violate,[expectations],78
7701,image,represent,[what],78
7702,you,see,[what],78
7703,many,see,[dolphins],78
7704,you,see,[dolphins],78
7705,who,raise,[hands],78
7706,i,know,[that],78
7707,you,look,[dolphins],78
7708,you,see,[dolphins],78
7709,you,reverse,"[figure, ground]",78
7710,i,forget,"[to, ask, for, a, pointer]",78
7711,you,reverse,[it],78
7712,you,see,[series],78
7713,they,tend,"[to, just, see, the, dolphins]",78
7714,this,do,"[saatchi, saatchi]",78
7715,they,get,"[saatchi, saatchi]",78
7716,they,get,[awards],78
7717,they,win,[awards],78
7718,you,do,[things],78
7719,you,violate,[expectations],78
7720,i,create,[that],78
7721,you,stop,[water],78
7722,'s,take,[image],78
7723,you,see,[this],78
7724,people,see,[illusion],78
7725,you,look,[it],78
7726,you,analyze,[it],78
7727,they,try,"[to, talk, to, the, woman]",78
7728,you,make,"[design, mistakes]",78
7729,you,see,[it],78
7730,you,have,[mistakes],78
7731,that,incorporate,[illusions],78
7732,you,take,[photograph],78
7733,i,get,[lot],78
7734,they,match,[hat],78
7735,i,want,"[to, show, design, in, illusions]",78
7736,you,flip,[image],78
7737,you,see,[it],78
7738,this,hang,[skull],78
7739,you,see,[skull],78
7740,i,go,"[to, show, you, some, designers, who, work, with, illusions, to, give, that, element, of, surprise]",78
7741,we,have,[one],78
7742,],talk,"[to, be, a, delightful, talk, some]",78
7743,his,go,"[to, be, a, delightful, talk]",78
7744,he,have,[some],78
7745,scott,create,[tribute],78
7746,we,want,[joy],78
7747,he,build,[things],78
7748,you,view,[it],78
7749,you,see,[reflection],78
7750,pianist,transform,"[to, violinist]",78
7751,it,give,[shadow],78
7752,you,learn,[something],78
7753,i,do,[that],78
7754,knowlton,do,[images],78
7755,he,do,[einstein],78
7756,god,play,[dice],78
7757,cederquist,do,"[l'oeil, cabinets]",78
7758,i,go,"[to, skip, ahead, since, i, 'm, sort, of, running, [, behind]",78
7759,i,want,"[to, show, you, quickly, what, i, 've, created, ,]",78
7760,i,create,[what],78
7761,i,do,[something],78
7762,you,see,[size],78
7763,they,look,[directions],78
7764,you,have,[piece],78
7765,everyone,see,[that],78
7766,you,measure,[them],78
7767,this,bring,"[joy, happiness]",78
7768,this,see,[me],78
7769,i,know,[name],31
7770,i,know,[howard],31
7771,he,go,[howard],31
7772,me,start,[place],31
7773,i,do,[thing],31
7774,i,move,[body],31
7775,i,organize,[it],31
7776,i,have,"[to, say, ,]",31
7777,you,do,[it],31
7778,i,do,[what],31
7779,i,try,"[what, to, do]",31
7780,you,confront,[that],31
7781,you,have,"[to, negotiate, between, left, and, right]",31
7782,you,have,"[to, negotiate, between, this, very, private, place, where, ideas, take, place, and, the, outside, world]",31
7783,ideas,take,"[place, world]",31
7784,i,start,[number],31
7785,you,have,"[which, kind]",31
7786,i,go,"[to, start, with, some, simple, kind, of, notions, of, how, we, organize, things]",31
7787,we,organize,[things],31
7788,we,try,"[to, give, coherence, to, the, world]",31
7789,we,make,[things],31
7790,they,make,[cities],31
7791,i,do,[what],31
7792,one,see,"[world, territories]",31
7793,i,do,[what],31
7794,i,have,[interest],31
7795,they,want,"[to, make, it, look, like, something, at, the, end, of, the, line]",31
7796,i,have,[interest],31
7797,i,have,[interest],31
7798,i,understand,[nature],31
7799,that,record,"[term, memory]",31
7800,which,attempt,"[to, organize, that, experience]",31
7801,it,have,"[to, do, with, the, notion, of, walking, a, kilometer, ,, observing, every, kilometer, a, particular, object, of, desire]",31
7802,it,place,[that],31
7803,it,produce,[work],31
7804,that,make,[work],31
7805,which,have,[power],31
7806,we,have,[mechanisms],31
7807,we,produce,[spaces],31
7808,that,accommodate,[activity],31
7809,it,enhance,[activity],31
7810,we,finish,[that],31
7811,that,produce,[it],31
7812,we,ask,"[to, do, three, years, ago]",31
7813,which,use,[processes],31
7814,that,have,"[to, do, with, the, generation, of, the, city]",31
7815,one,apply,[methodology],31
7816,that,use,[notions],31
7817,we,design,[cities],31
7818,aggregate,drive,"[development, aggregate]",31
7819,we,require,"[investigation, processes]",31
7820,that,lead,[us],31
7821,we,win,[competition],31
7822,we,use,[15],31
7823,that,make,[scheme],31
7824,i,start,[discussion],31
7825,i,choose,"[three, four]",31
7826,it,have,"[to, do, with, an, interest, in, the, vast, kind, of, territory, that, architecture, touches]",31
7827,that,architecture,[touches],31
7828,it,have,[tissue],31
7829,we,unravel,[surface],31
7830,that,go,"[to, be, folded, and, made, into, a, very, ,, kind, of, complex, space]",31
7831,it,make,"[us, them]",31
7832,us,rethink,[notion],31
7833,we,work,[things],31
7834,we,make,[things],31
7835,it,lead,[us],31
7836,we,flatten,[surfaces],31
7837,it,bring,[them],31
7838,they,make,[combinations],31
7839,it,have,[identity],31
7840,it,allow,[us],31
7841,we,move,"[skin, to, lead, to, broader, performance, criteria, ,, which, i, 'm, going, to, talk, about, in, a, minute]",31
7842,we,separate,[skin],31
7843,that,go,"[to, lead, to, broader, performance, criteria, ,, which, i, 'm, going, to, talk, about, in, a, minute]",31
7844,i,go,"[which, to, talk, about, in, a, minute]",31
7845,it,take,[pieces],31
7846,one,penetrate,[work],31
7847,that,make,[it],31
7848,skin,start,"[transforming, into, other, materials]",31
7849,we,use,[light],31
7850,we,work,[room],31
7851,we,make,[room],31
7852,you,find,[that],31
7853,that,have,"[to, do, with, activating, the, city, over, a, longer, span, of, time]",31
7854,all,promote,[transparency],31
7855,it,turn,"[to, do, with, performance]",31
7856,it,have,"[to, do, with, performance]",31
7857,it,take,"[air, conditioning]",31
7858,i,want,[thing],31
7859,i,get,[it],31
7860,we,take,"[air, conditioning]",31
7861,it,force,[air],31
7862,we,remove,"[air, conditioning]",31
7863,they,expand,[capabilities],31
7864,generation,make,[shift],31
7865,i,saw,[this],31
7866,it,shift,[notion],31
7867,that,lead,[us],31
7868,it,put,[feet],31
7869,that,make,"[school, work]",31
7870,it,start,"[to, get, resolved, tectonically]",31
7871,i,have,[interest],31
7872,it,demand,[sort],31
7873,it,have,"[to, do, with, a, broad, ,, consistent, logic]",31
7874,logic,understand,"[to, do, with, a, broad, ,, consistent, logic]",31
7875,one,occupy,[building],31
7876,one,understand,[that],31
7877,that,use,[some],31
7878,it,use,[landscape],31
7879,we,do,[headquarters],31
7880,they,see,[world],31
7881,they,have,[satellites],31
7882,we,want,"[what, to, do]",31
7883,we,want,"[what, to, do]",31
7884,we,build,[this],31
7885,they,see,[themselves],31
7886,we,want,[this],31
7887,they,see,[site],31
7888,we,want,[this],31
7889,they,'s,"[to, stay, there]",31
7890,they,go,"[to, stay, there]",31
7891,we,put,"[piece, north, south]",31
7892,it,hold,[dishes],31
7893,that,propel,[us],31
7894,we,finish,[ecb],31
7895,coop,win,[project],31
7896,coop,develop,[ideas],31
7897,which,use,[idea],31
7898,we,see,[part],31
7899,that,have,"[to, do, with, putting, a, series, of, systems, together]",31
7900,one,enter,[building],31
7901,it,become,[building],31
7902,skin,promote,[dynamic],31
7903,it,break,[transparency],31
7904,interiors,promote,[transparency],31
7905,it,make,[tissue],31
7906,it,break,[site],31
7907,building,occupy,"[space, space]",31
7908,i,visit,[site],31
7909,you,see,[this],31
7910,i,want,"[what, to, talk, about]",31
7911,you,proceed,[court],31
7912,he,understand,[court],31
7913,i,show,"[him, corbusier]",31
7914,that,take,[place],31
7915,about,construct,[reality],31
7916,we,construct,[it],31
7917,we,construct,[ideas],31
7918,we,spend,[time],31
7919,we,believe,[it],31
7920,that,lead,[us],31
7921,it,force,[us],31
7922,it,lead,[us],31
7923,you,find,[stair],31
7924,that,reflect,[stonework],31
7925,that,define,[it],31
7926,chris,ask,[me],35
7927,we,find,[structure],35
7928,i,follow,[orders],35
7929,i,do,[it],35
7930,it,bore,[me],35
7931,i,write,[book],35
7932,i,say,[something],35
7933,discovery,make,[it],35
7934,i,find,[it],35
7935,i,have,[minutes],35
7936,she,take,[religion],35
7937,you,understand,[life],35
7938,i,want,"[to, know]",35
7939,darwin,explain,[life],35
7940,schrodinger,say,"[life, to, be, present, on, a, molecule]",35
7941,it,have,"[to, be, present, on, a, molecule]",35
7942,you,know,[chromosomes],35
7943,you,copy,[information],35
7944,i,want,"[to, be, a, geneticist]",35
7945,i,have,[hero],35
7946,i,apply,[me],35
7947,they,turn,[me],35
7948,they,have,"[basketball, team]",35
7949,i,have,[life],35
7950,i,get,[impression],35
7951,i,get,"[ph.d, .]",35
7952,you,read,[it],35
7953,he,train,[dna],35
7954,he,want,"[to, do, biophysics]",35
7955,he,pick,[dna],35
7956,he,think,"[x, -, ray, photograph]",35
7957,he,show,"[x, -, ray, photograph]",35
7958,dna,have,[structure],35
7959,it,owe,[it],35
7960,i,want,"[to, work, with, him]",35
7961,he,want,[birdwatcher],35
7962,i,end,"[to, work, with, him, birdwatcher]",35
7963,i,meet,"[francis, crick]",35
7964,we,take,[shortcut],35
7965,it,fold,[what],35
7966,he,propose,[structure],35
7967,he,banish,[man],35
7968,we,try,"[to, build, a, model]",35
7969,francis,know,[wilkins],35
7970,we,build,[model],35
7971,we,tell,"[to, build, no, more, models]",35
7972,we,build,[models],35
7973,francis,continue,"[to, work, on, proteins]",35
7974,i,do,[nothing],35
7975,you,get,[facts],35
7976,we,keep,"[telling, the, people, in, london, that, linus, pauling, 's, going, to, move, on, to, dna]",35
7977,pauling,go,"[to, move, on, to, dna]",35
7978,linus,know,[it],35
7979,he,build,[model],35
7980,we,go,"[to, be, scooped]",35
7981,he,write,[people],35
7982,he,see,"[x, -, ray, photograph]",35
7983,they,have,[wisdom],35
7984,he,have,[it],35
7985,rumor,begin,"[to, appear, from, linus, pauling, 's, son, ,, who, was, in, cambridge, ,, that, his, father, was, now, working, on, dna]",35
7986,he,say,[copy],35
7987,he,give,[copy],35
7988,i,have,"[nothing, qualifications]",35
7989,he,be,[structure],35
7990,he,propose,[structure],35
7991,i,read,[it],35
7992,it,hold,"[hydrogen, bonds]",35
7993,we,rush,[no],35
7994,alex,say,[no],35
7995,alex,say,[no],35
7996,somebody,tell,[linus],35
7997,bragg,say,"[build, models]",35
7998,we,get,[manuscript],35
7999,i,say,[people],35
8000,i,take,[manuscript],35
8001,i,show,[people],35
8002,they,start,"[building, models]",35
8003,franklin,leave,"[building, models]",35
8004,he,start,"[building, models]",35
8005,i,come,"[build, models]",35
8006,bragg,say,"[build, models]",35
8007,i,want,"[to, build, models]",35
8008,she,know,"[chemistry, quantum, chemistry]",35
8009,she,want,"[to, build, models]",35
8010,i,start,"[building, models]",35
8011,i,learn,[chemistry],35
8012,we,get,[answer],35
8013,i,go,[pairing],35
8014,i,show,[pairing],35
8015,i,put,[them],35
8016,i,change,[locations],35
8017,we,find,"[base, pairing]",35
